Season_Code,League,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,B365H,B365D,B365A,B365>2.5,B365<2.5,Home_Elo,Away_Elo,Elo_Diff,Home_Roll5_GF,Away_Roll5_GF,Home_Roll5_GA,Away_Roll5_GA,Home_Roll5_Shots,Away_Roll5_Shots,Home_Roll5_SoT,Away_Roll5_SoT,Home_Rest_Days,Away_Rest_Days
2122,Premier League,2022-02-12,Man United,Southampton,1,1,D,1,0,H,12,13,8,4,1,4,12,13,4,0,0,0,1.6,4.0,5.5,1.72,2.1,1646.9800015761896,1611.9309125392278,35.04908903696173,1.4,2.0,1.0,1.6,15.0,12.8,4.2,6.2,4.0,3.0
2122,Premier League,2022-02-12,Brentford,Crystal Palace,0,0,D,0,0,D,9,6,2,3,3,9,10,10,1,0,0,0,2.55,3.1,3.0,2.3,1.61,1515.863625705415,1561.1350399991745,-45.27141429375956,0.6,1.6,2.8,1.6,9.2,13.0,3.2,4.6,3.0,3.0
2122,Premier League,2022-02-12,Watford,Brighton,0,2,A,0,1,A,9,11,1,6,4,5,16,9,3,2,0,0,3.5,3.3,2.05,2.3,1.61,1470.071046610937,1616.2543226292426,-146.1832760183056,0.2,1.4,1.2,1.2,11.2,14.6,3.8,4.4,4.0,20.0
2122,Premier League,2022-02-12,Norwich,Man City,0,4,A,0,1,A,8,22,3,9,4,12,7,8,0,2,0,0,15.0,8.0,1.16,1.44,2.75,1508.7296743825111,1781.4006341776117,-272.67095979510054,1.2,1.4,1.4,0.4,9.0,14.6,2.4,4.6,3.0,3.0
2122,League One,2022-02-12,Lincoln,Wycombe,1,1,D,1,0,H,7,28,4,6,5,2,14,16,5,0,0,1,2.62,3.4,2.55,1.93,1.93,1267.6880966708948,1353.6713148845508,-85.98321821365607,1.2,1.2,1.4,0.8,12.6,13.8,4.6,5.4,4.0,4.0
2122,League One,2022-02-12,Wigan,Charlton,2,1,H,1,1,D,8,6,3,1,6,2,9,18,1,3,0,0,1.8,3.75,4.33,2.0,1.85,1405.1873605007715,1299.1907988607377,105.99656164003386,1.2,1.8,1.0,1.2,10.6,11.8,3.8,4.2,4.0,4.0
2122,League One,2022-02-12,Cheltenham,Fleetwood Town,2,0,H,2,0,H,11,7,3,1,10,0,7,7,1,2,0,0,2.1,3.25,3.6,1.98,1.88,1285.5401668932066,1266.7587593619812,18.78140753122534,1.0,1.2,1.0,1.6,8.8,13.6,3.4,4.2,4.0,4.0
2122,Championship,2022-02-12,Millwall,Cardiff,2,1,H,0,0,D,12,17,3,5,6,5,14,10,1,0,0,0,2.37,3.3,3.1,2.3,1.61,1428.045467934199,1406.2771107122144,21.768357221984616,0.4,1.8,1.0,1.0,9.0,11.2,2.8,3.2,4.0,3.0
2122,League One,2022-02-12,AFC Wimbledon,Sunderland,1,1,D,1,1,D,11,8,6,1,9,5,22,18,4,7,1,0,3.25,3.4,2.15,1.85,2.0,1232.035133597314,1323.7023512192459,-91.66721762193197,1.0,0.8,1.8,2.2,11.2,11.8,3.8,5.0,4.0,4.0
2122,Championship,2022-02-12,Huddersfield,Sheffield United,0,0,D,0,0,D,12,9,3,6,9,2,5,13,1,4,0,0,3.3,3.4,2.2,2.2,1.66,1502.174931930306,1518.8607872247458,-16.68585529443976,1.6,2.0,1.0,0.6,13.4,16.8,5.4,5.8,3.0,3.0
2122,League One,2022-02-12,Burton,Cambridge,2,2,D,1,1,D,14,9,3,2,6,4,7,11,1,1,0,0,1.9,3.6,3.8,1.95,1.9,1265.3717780923694,1268.641362950989,-3.269584858619737,0.8,1.0,1.4,1.0,14.4,8.6,5.6,2.2,4.0,4.0
2122,Championship,2022-02-12,Birmingham,Luton,3,0,H,1,0,H,9,8,6,2,0,7,8,12,0,0,0,0,2.9,3.3,2.45,2.2,1.66,1382.5936474279301,1503.4770354350057,-120.88338800707561,1.6,1.0,2.0,0.8,10.6,8.2,3.8,2.6,3.0,4.0
2122,Championship,2022-02-12,Blackpool,Bournemouth,1,2,A,1,0,H,15,13,7,7,6,7,14,11,2,1,0,0,4.0,3.5,1.95,2.1,1.72,1458.0156707250328,1513.2827731771226,-55.26710245208983,1.4,1.8,0.6,1.0,9.8,13.8,4.2,5.0,4.0,3.0
2122,Championship,2022-02-12,Hull,Fulham,0,1,A,0,0,D,8,11,2,4,1,4,14,15,2,1,0,0,6.0,4.0,1.6,1.93,1.93,1405.6746676387268,1578.8704731646521,-173.19580552592538,1.2,3.8,0.8,1.4,8.8,16.8,3.0,7.4,4.0,4.0
2122,Championship,2022-02-12,Barnsley,QPR,1,0,H,0,0,D,19,12,5,3,2,4,11,11,1,1,0,0,3.8,3.4,2.0,2.05,1.8,1274.5451756183222,1536.9980668727073,-262.4528912543851,0.4,1.8,1.8,0.6,9.4,9.2,3.2,4.2,4.0,3.0
2122,Championship,2022-02-12,Nott'm Forest,Stoke,2,2,D,0,0,D,11,19,6,7,5,5,15,14,3,3,1,0,2.3,3.2,3.2,2.3,1.61,1501.235002309411,1448.466044605171,52.76895770423994,1.8,1.6,0.6,1.0,15.0,14.6,5.0,5.4,3.0,4.0
2122,Championship,2022-02-12,Peterboro,Preston,0,1,A,0,0,D,16,7,6,2,3,5,10,15,0,2,0,0,3.6,3.5,2.05,2.0,1.8,1317.1895457455266,1478.3764542118367,-161.18690846631011,0.6,1.0,3.0,0.4,5.6,9.4,2.2,3.2,3.0,3.0
2122,Championship,2022-02-12,Reading,Coventry,2,3,A,1,1,D,12,13,4,4,4,5,9,9,1,5,1,0,3.75,3.5,2.0,1.9,1.95,1350.993657531589,1449.2104598002015,-98.21680226861258,1.0,1.4,2.8,1.0,13.6,18.4,3.8,5.8,3.0,4.0
2122,League One,2022-02-12,Accrington,Crewe,4,1,H,1,0,H,15,10,8,4,3,4,13,15,2,3,0,0,1.66,3.8,4.75,1.9,1.95,1299.0668705209373,1177.841080690192,121.22578983074527,1.2,0.2,1.2,1.6,19.0,10.4,5.6,2.4,4.0,4.0
2122,Championship,2022-02-12,Middlesbrough,Derby,4,1,H,3,1,H,14,6,9,1,6,7,13,12,3,2,0,0,1.61,3.8,5.75,2.1,1.72,1512.9392469490556,1466.0239670124627,46.915279936592924,1.4,1.6,1.0,1.4,11.4,7.4,3.4,2.8,3.0,4.0
2122,Championship,2022-02-13,Swansea,Bristol City,3,1,H,0,1,A,16,10,6,3,6,5,5,17,2,5,0,0,1.95,3.5,4.0,2.0,1.85,1422.492729569583,1412.241327531643,10.251402037939897,0.2,1.8,1.2,2.0,10.0,11.0,3.4,4.0,5.0,4.0
2122,League One,2022-02-13,Sheffield Weds,Rotherham,0,2,A,0,0,D,15,9,6,2,6,5,12,6,2,0,0,0,3.1,3.3,2.3,2.1,1.77,1394.833062043898,1437.3923987695696,-42.55933672567153,1.6,2.0,0.6,0.0,13.4,14.2,4.4,3.6,5.0,5.0
2122,Premier League,2022-02-13,Burnley,Liverpool,0,1,A,0,1,A,8,12,5,4,5,8,7,6,0,1,0,0,10.0,5.25,1.28,1.57,2.37,1531.4405710447397,1732.977742131157,-201.53717108641717,0.6,2.0,1.4,0.8,10.0,19.0,2.2,8.2,5.0,3.0
2122,Premier League,2022-02-13,Newcastle,Aston Villa,1,0,H,1,0,H,10,11,2,1,3,6,22,15,3,4,0,0,2.7,3.3,2.62,1.85,2.05,1546.8561891908746,1579.7102275065324,-32.85403831565782,1.2,1.6,1.4,2.0,13.0,11.4,4.4,4.4,5.0,4.0
2122,Premier League,2022-02-13,Tottenham,Wolves,0,2,A,0,2,A,17,11,7,7,7,3,13,13,3,1,0,0,1.7,3.6,5.5,2.2,1.66,1637.5196717785625,1639.6232504858883,-2.1035787073258234,1.4,1.2,1.6,0.6,16.6,10.8,7.2,3.6,4.0,3.0
2122,Premier League,2022-02-13,Leicester,West Ham,2,2,D,1,1,D,13,8,2,3,5,4,10,9,1,2,0,0,2.9,3.5,2.3,1.66,2.2,1587.173043771809,1623.7573266840238,-36.5842829122148,1.4,1.6,2.4,1.2,10.8,10.6,3.8,3.8,3.0,5.0
2122,Championship,2022-02-14,West Brom,Blackburn,0,0,D,0,0,D,13,10,3,3,3,7,8,10,0,1,0,0,1.8,3.6,4.5,2.2,1.66,1428.4209842108744,1503.5947726616807,-75.17378845080634,0.6,0.2,1.4,1.0,13.2,13.4,2.6,4.2,5.0,5.0
2122,League One,2022-02-15,Wigan,Crewe,2,0,H,0,0,D,20,6,9,0,3,1,17,16,2,1,0,0,1.33,4.75,9.5,1.66,2.15,1416.452048549376,1167.2077004064467,249.2443481429293,1.2,0.4,1.0,2.4,10.0,10.6,3.6,3.0,3.0,3.0
2122,Premier League,2022-02-15,Man United,Brighton,2,0,H,0,0,D,19,10,7,3,10,2,8,10,3,1,0,1,1.72,3.75,4.75,1.92,1.98,1645.3713844571027,1625.8933389339497,19.478045523153014,1.6,1.6,1.0,1.0,15.6,13.2,5.4,4.4,3.0,3.0
2122,League One,2022-02-15,Lincoln,Doncaster,0,1,A,0,0,D,14,8,5,1,9,1,10,13,0,1,1,0,1.6,4.0,5.5,1.85,2.0,1271.5688644547258,1168.3330688763403,103.23579557838548,1.4,0.6,1.4,2.8,10.8,8.2,4.0,2.8,3.0,3.0
2122,Championship,2022-02-15,Cardiff,Coventry,2,0,H,0,0,D,8,11,6,3,4,2,10,6,2,1,0,0,2.9,3.25,2.45,2.2,1.66,1391.278270910251,1460.8041632573695,-69.52589234711854,2.0,1.2,1.2,1.2,12.4,16.6,3.8,4.8,3.0,3.0
2122,Championship,2022-02-15,Sheffield United,Hull,0,0,D,0,0,D,21,8,3,1,12,3,11,13,2,2,0,0,1.53,4.0,6.5,1.98,1.88,1518.09296542075,1397.0496240889872,121.0433413317628,1.6,0.8,0.2,1.0,15.0,7.6,5.6,2.4,3.0,3.0
2122,League One,2022-02-15,Burton,Bolton,3,1,H,3,0,H,10,18,5,9,8,4,14,7,1,1,0,0,2.6,3.5,2.6,1.98,1.88,1265.5223435948267,1336.2344056711163,-70.71206207628961,1.0,2.8,1.6,0.8,13.0,10.8,5.0,4.4,3.0,3.0
2122,Championship,2022-02-15,Millwall,QPR,2,0,H,0,0,D,13,10,8,2,2,5,7,10,2,1,0,0,2.5,3.1,3.1,2.2,1.66,1443.0443077361624,1510.7843139403724,-67.74000620420998,0.8,1.6,1.0,0.8,9.0,9.8,2.6,4.0,3.0,3.0
2122,Championship,2022-02-16,Peterboro,Reading,0,0,D,0,0,D,16,8,9,4,8,3,17,16,3,2,0,0,2.4,3.4,2.9,1.88,1.98,1308.122097115332,1339.399954074421,-31.277856959088922,0.4,1.2,2.4,3.0,7.0,14.0,2.6,3.8,4.0,4.0
2122,League One,2022-02-18,Rotherham,Wigan,1,1,D,0,1,A,5,3,2,1,6,1,16,21,2,4,0,0,2.0,3.4,4.0,2.3,1.6,1451.442213431263,1422.607479048492,28.834734382771103,2.2,1.0,0.0,0.6,14.0,11.0,3.6,3.6,5.0,3.0
2122,Premier League,2022-02-19,Man City,Tottenham,2,3,A,1,1,D,21,6,4,5,10,0,5,7,0,3,0,0,1.28,6.0,10.0,1.57,2.37,1786.9132914371005,1621.61654397432,165.29674746278056,2.0,1.2,0.4,1.8,16.6,15.8,5.8,6.4,7.0,6.0
2122,Premier League,2022-02-19,Southampton,Everton,2,0,H,0,0,D,19,9,11,0,4,4,6,9,0,2,0,0,2.1,3.5,3.5,1.72,2.1,1613.5395296583147,1513.4982427806508,100.04128687766388,2.0,1.4,1.6,1.8,13.6,15.2,6.6,5.0,7.0,7.0
2122,Premier League,2022-02-19,Liverpool,Norwich,3,1,H,0,0,D,29,6,8,1,9,4,7,8,0,1,0,0,1.1,9.0,23.0,1.36,3.2,1740.6142741849403,1503.2170171230223,237.39725706191803,2.2,1.2,0.6,1.6,17.2,8.2,8.2,2.4,6.0,7.0
2122,Premier League,2022-02-19,Crystal Palace,Chelsea,0,1,A,0,0,D,7,9,0,3,4,4,4,20,1,3,0,0,5.5,3.8,1.65,2.05,1.85,1559.0619338165577,1692.0253843282676,-132.96345051170988,1.0,1.2,1.6,1.0,10.4,12.0,4.0,4.4,7.0,27.0
2122,League One,2022-02-19,Gillingham,Plymouth,0,2,A,0,0,D,2,22,0,5,2,2,9,12,1,1,0,0,3.4,3.4,2.15,1.93,1.93,1204.0796374477166,1355.3811928808484,-151.30155543313185,1.0,2.4,1.8,1.4,11.4,14.6,4.0,6.4,7.0,7.0
2122,Premier League,2022-02-19,Aston Villa,Watford,0,1,A,0,0,D,20,8,1,4,10,5,12,7,1,2,0,0,1.65,3.6,5.75,2.01,1.89,1562.2017366998803,1460.4320303062298,101.7697063936505,1.4,0.2,1.6,1.4,12.0,11.8,4.4,3.2,6.0,7.0
2122,Premier League,2022-02-19,Arsenal,Brentford,2,1,H,0,0,D,24,6,8,2,14,0,10,5,1,1,0,0,1.44,4.2,8.0,1.97,1.93,1659.6055698502382,1517.9367318880318,141.66883796220645,2.2,0.4,0.6,2.0,15.2,10.0,5.4,2.8,9.0,7.0
2122,Premier League,2022-02-19,West Ham,Newcastle,1,1,D,1,1,D,11,14,3,3,3,7,3,7,3,3,0,0,1.7,4.0,4.75,1.8,2.0,1622.0787574239855,1564.3646799975268,57.71407742645874,1.4,1.4,1.2,0.6,10.2,14.0,3.4,4.6,6.0,6.0
2122,League One,2022-02-19,Wycombe,Cheltenham,5,5,D,3,1,H,10,11,6,5,2,4,17,8,3,1,0,0,1.85,3.6,4.33,1.95,1.9,1349.7905471007198,1300.676092610725,49.11445448999484,1.0,1.2,1.0,0.8,17.8,8.2,5.6,2.6,7.0,7.0
2122,League One,2022-02-19,Sunderland,Milton Keynes Dons,1,2,A,0,0,D,8,6,1,5,8,5,10,13,1,2,0,0,2.2,3.4,3.3,1.85,2.0,1319.5762201831938,1380.0136115339367,-60.43739135074293,0.8,1.0,2.2,0.4,10.8,11.4,4.4,5.2,7.0,7.0
2122,League One,2022-02-19,Ipswich,Burton,3,0,H,1,0,H,17,10,6,4,5,9,13,9,1,2,0,0,1.83,3.6,4.33,2.02,1.83,1346.002179325243,1284.7345239985045,61.26765532673858,0.8,1.6,0.2,1.6,11.0,13.2,2.6,5.2,7.0,4.0
2122,League One,2022-02-19,Doncaster,Sheffield Weds,1,3,A,1,0,H,6,14,4,5,0,9,9,9,1,1,0,0,5.5,3.8,1.66,1.93,1.93,1188.9521079435885,1380.7832473822045,-191.831139438616,0.6,1.2,2.2,0.4,6.4,12.8,2.0,4.6,4.0,6.0
2122,Premier League,2022-02-19,Brighton,Burnley,0,3,A,0,2,A,11,10,1,4,4,4,12,12,1,4,0,0,1.66,3.5,6.0,2.2,1.66,1610.7893975099453,1523.8040389909563,86.98535851898896,1.0,0.4,1.0,1.0,12.8,9.6,4.0,2.6,4.0,6.0
2122,League One,2022-02-19,Cambridge,Accrington,2,0,H,0,0,D,8,18,4,3,5,10,8,10,0,1,0,0,2.62,3.4,2.55,1.93,1.93,1268.4907974485318,1309.7002508046826,-41.20945335615079,0.8,1.8,1.2,1.2,8.8,18.0,1.6,6.6,7.0,7.0
2122,League One,2022-02-19,Charlton,Oxford,0,4,A,0,2,A,6,12,2,7,4,8,8,14,6,4,1,0,2.55,3.25,2.8,1.9,1.95,1287.9261108121332,1344.5384041935679,-56.61229338143471,1.8,2.6,1.4,2.0,11.0,15.2,3.4,5.4,7.0,7.0
2122,Championship,2022-02-19,Bristol City,Middlesbrough,2,1,H,1,0,H,5,21,4,10,0,13,19,6,2,1,0,0,3.8,3.25,2.1,2.2,1.66,1396.7132850880353,1526.791755023948,-130.07846993591284,1.4,1.8,2.2,1.0,10.6,12.0,3.4,4.6,6.0,7.0
2122,Championship,2022-02-19,Cardiff,Blackpool,1,1,D,0,1,A,11,6,2,2,3,2,15,11,3,1,0,0,2.0,3.4,3.8,2.2,1.66,1410.4379920977353,1444.5395627018668,-34.10157060413144,2.0,1.4,0.6,1.0,10.8,11.2,4.0,5.0,4.0,7.0
2122,Championship,2022-02-19,Coventry,Barnsley,1,0,H,0,0,D,19,6,7,0,3,3,11,14,0,2,0,0,1.55,4.0,7.0,2.1,1.72,1441.6444420698851,1300.7589285506572,140.88551351922797,1.0,0.4,1.2,1.4,14.6,11.4,4.0,3.4,4.0,7.0
2122,Championship,2022-02-19,Derby,Peterboro,1,0,H,0,0,D,25,5,5,0,8,1,10,13,5,4,1,1,1.83,3.6,4.33,2.1,1.72,1452.1714589375702,1309.558617003049,142.61284193452116,1.4,0.4,2.2,1.8,7.6,10.0,2.6,4.4,7.0,3.0
2122,Championship,2022-02-19,Fulham,Huddersfield,1,2,A,0,2,A,20,6,6,4,12,2,5,9,2,1,0,0,1.4,4.75,8.0,1.66,2.2,1587.4955167143917,1502.9427537343017,84.55276298008994,2.8,1.4,1.0,0.8,15.4,13.6,6.6,4.4,7.0,7.0
2122,Championship,2022-02-19,Preston,Reading,2,3,A,0,2,A,18,13,2,9,5,6,11,5,1,0,0,0,1.72,3.6,5.0,2.1,1.77,1487.4439028420313,1337.963434186704,149.4804686553273,0.8,1.2,0.4,2.6,8.8,14.0,3.0,3.8,7.0,3.0
2122,Championship,2022-02-19,QPR,Hull,1,1,D,0,1,A,13,6,4,2,5,2,8,4,2,1,0,0,1.83,3.5,4.5,2.0,1.85,1491.7037080334264,1402.4087856805218,89.29492235290468,1.2,0.6,1.0,1.0,10.2,8.0,3.8,1.8,4.0,4.0
2122,Championship,2022-02-19,Sheffield United,Swansea,4,0,H,3,0,H,12,6,6,2,5,2,18,7,2,0,0,0,1.6,3.75,6.5,2.1,1.72,1512.7338038292155,1438.0207720131907,74.7130318160248,1.2,0.8,0.2,1.4,14.2,10.8,4.8,3.6,4.0,6.0
2122,Championship,2022-02-19,Stoke,Birmingham,2,2,D,1,1,D,10,8,3,3,5,2,8,10,0,0,0,0,1.8,3.6,4.75,2.1,1.77,1450.877629948314,1403.9462682930414,46.93136165527267,1.6,1.8,1.4,1.8,14.0,10.2,5.0,4.0,7.0,7.0
2122,League One,2022-02-19,Bolton,AFC Wimbledon,4,0,H,1,0,H,17,6,4,1,6,2,8,11,1,1,0,0,1.85,3.6,4.5,2.02,1.83,1317.0222252674384,1236.161264633366,80.8609606340724,1.8,1.2,1.4,1.6,11.4,11.0,4.8,4.2,4.0,7.0
2122,Championship,2022-02-19,Luton,West Brom,2,0,H,0,0,D,6,16,3,6,4,4,13,5,2,3,0,0,3.1,3.1,2.45,2.2,1.66,1482.1244145698945,1431.829835358554,50.29457921134053,1.0,0.6,1.0,1.2,9.0,13.4,2.6,2.8,7.0,5.0
2122,Premier League,2022-02-20,Leeds,Man United,2,4,A,0,2,A,16,15,6,9,3,3,13,19,6,3,0,0,3.9,3.8,1.85,1.61,2.3,1543.4475228269469,1660.4753258811072,-117.02780305416036,1.8,1.6,2.0,0.6,15.2,16.8,4.8,5.6,8.0,5.0
2122,Premier League,2022-02-20,Wolves,Leicester,2,1,H,1,1,D,11,17,3,7,7,10,12,9,4,4,0,0,2.25,3.3,3.25,2.1,1.72,1655.5263782901309,1588.8516130318474,66.67476525828351,1.6,1.2,0.6,1.6,12.2,10.6,4.8,2.6,7.0,7.0
2122,League One,2022-02-22,Gillingham,AFC Wimbledon,0,0,D,0,0,D,20,11,4,2,7,1,9,4,2,1,0,0,2.7,3.2,2.62,2.1,1.7,1194.6379024691241,1223.8192404181382,-29.18133794901405,0.6,1.0,0.8,2.2,9.0,9.6,2.2,3.4,3.0,3.0
2122,League One,2022-02-22,Bolton,Lincoln,3,1,H,0,0,D,15,8,5,3,5,6,16,9,3,0,0,0,1.95,3.6,3.75,1.85,2.0,1329.3642494826663,1250.9498253874776,78.41442409518868,2.2,1.0,1.4,1.4,11.4,10.0,4.4,4.0,3.0,7.0
2122,League One,2022-02-22,Wycombe,Wigan,1,3,A,1,0,H,10,11,3,5,1,7,9,16,0,1,0,0,2.62,3.2,2.75,2.07,1.72,1347.5436896247827,1423.9323272526713,-76.38863762788856,1.6,1.2,2.0,0.8,18.0,10.0,5.8,3.4,3.0,4.0
2122,League One,2022-02-22,Sunderland,Burton,1,1,D,0,0,D,21,11,7,6,9,4,9,14,1,2,0,0,1.75,3.75,4.5,1.95,1.9,1306.3317273259902,1271.527116845961,34.80461048002917,0.8,1.2,2.6,2.0,10.8,11.4,3.8,4.4,3.0,3.0
2122,League One,2022-02-22,Shrewsbury,Portsmouth,1,2,A,1,1,D,8,15,1,6,7,7,9,12,0,1,1,0,3.1,3.1,2.45,2.5,1.5,1256.7983620424984,1314.5475102997393,-57.749148257240904,0.4,1.8,0.6,1.4,6.0,13.2,2.0,4.4,10.0,10.0
2122,League One,2022-02-22,Rotherham,Morecambe,2,0,H,2,0,H,20,17,4,7,4,8,10,15,1,1,0,0,1.3,5.75,9.5,1.72,2.07,1450.1173652270838,1217.1510926723354,232.96627255474846,2.0,1.0,0.2,1.6,12.0,13.0,3.8,4.6,4.0,10.0
2122,League One,2022-02-22,Ipswich,Cheltenham,0,0,D,0,0,D,17,6,4,1,8,1,9,11,1,4,0,0,1.75,3.6,5.0,2.02,1.83,1359.2095864777866,1302.922950086662,56.2866363911246,1.0,2.2,0.2,1.6,12.8,9.4,3.4,3.2,3.0,3.0
2122,League One,2022-02-22,Doncaster,Accrington,2,0,H,0,0,D,11,24,3,9,3,6,9,8,0,2,0,0,4.5,3.6,1.75,1.93,1.93,1180.9859990255004,1291.8113350637693,-110.82533603826892,0.8,1.6,1.8,1.2,7.0,19.0,2.6,6.4,3.0,3.0
2122,Championship,2022-02-22,Middlesbrough,West Brom,2,1,H,0,1,A,8,8,3,2,2,3,16,8,2,3,0,0,2.25,3.3,3.25,2.2,1.66,1505.0664623670214,1418.1299422538505,86.9365201131709,1.6,0.0,1.2,1.6,14.2,11.2,5.6,2.8,3.0,3.0
2122,League One,2022-02-22,Charlton,Milton Keynes Dons,0,2,A,0,1,A,7,9,0,3,4,3,17,6,1,0,0,0,2.87,3.1,2.55,2.0,1.85,1274.5103724922426,1393.2581043911403,-118.74773189889765,1.4,1.2,2.2,0.6,9.6,8.4,2.8,4.8,3.0,3.0
2122,League One,2022-02-22,Cambridge,Plymouth,2,0,H,2,0,H,14,9,8,1,8,7,6,11,2,2,0,0,3.25,3.4,2.2,1.98,1.88,1286.379713189445,1364.8229278594408,-78.44321466999577,1.0,2.6,1.2,1.0,8.2,15.4,2.0,5.8,3.0,3.0
2122,Championship,2022-02-22,Reading,Birmingham,2,1,H,0,0,D,9,16,3,7,0,6,7,14,0,3,0,0,2.55,3.3,2.75,1.95,1.9,1360.4517755824836,1406.094487462749,-45.642711880265324,1.2,1.8,2.2,1.8,13.8,9.4,4.8,4.0,3.0,3.0
2122,Championship,2022-02-22,Preston,Nott'm Forest,0,0,D,0,0,D,15,7,4,2,11,3,10,8,3,2,0,0,2.7,3.25,2.7,2.3,1.61,1464.9555614462517,1498.8234169662678,-33.867855520016064,0.8,2.0,0.6,1.0,10.4,12.4,2.6,4.8,3.0,10.0
2122,Championship,2022-02-22,Hull,Barnsley,0,2,A,0,2,A,6,8,3,5,6,4,4,18,1,0,0,0,2.1,3.3,3.75,2.2,1.66,1406.4327555975083,1290.9132654354225,115.51949016208573,0.4,0.4,1.2,1.0,8.2,10.8,1.8,3.0,3.0,3.0
2122,Championship,2022-02-22,Bristol City,Coventry,1,2,A,0,1,A,13,12,4,4,4,4,5,13,1,3,0,0,3.2,3.4,2.25,1.95,1.9,1418.438577744962,1451.4901051851198,-33.05152744015777,1.6,1.0,2.0,1.2,9.2,15.6,3.6,4.6,3.0,3.0
2122,League One,2022-02-22,Crewe,Oxford,0,1,A,0,0,D,10,19,1,2,4,8,11,11,2,2,0,0,5.0,4.0,1.65,1.66,2.15,1161.0522699073308,1357.9541425134585,-196.90187260612765,0.4,2.0,2.6,1.6,9.0,14.6,2.4,5.2,7.0,3.0
2122,Premier League,2022-02-23,Burnley,Tottenham,1,0,H,0,0,D,15,12,4,2,3,7,8,8,0,0,0,0,4.6,3.8,1.75,2.1,1.72,1543.7282115565508,1644.702037647727,-100.97382609117608,0.8,1.6,0.4,2.2,10.0,12.8,3.0,5.6,4.0,4.0
2122,Premier League,2022-02-23,Liverpool,Leeds,6,0,H,3,0,H,23,3,15,2,4,0,5,11,0,3,0,0,1.16,8.0,15.0,1.28,3.75,1747.115868701599,1532.6418778059985,214.47399089560054,2.4,1.6,0.4,2.6,21.0,14.0,8.6,4.6,4.0,3.0
2122,Premier League,2022-02-23,Watford,Crystal Palace,1,4,A,1,2,A,8,7,1,5,6,4,12,9,2,1,0,0,3.1,3.3,2.3,2.2,1.66,1480.989105257056,1548.902727342391,-67.91362208533496,0.2,0.6,1.2,1.2,9.8,7.4,3.0,2.8,4.0,4.0
2122,Championship,2022-02-23,Stoke,Luton,1,2,A,0,0,D,5,12,2,4,6,6,8,11,1,6,0,0,2.1,3.3,3.6,2.2,1.66,1448.7294107786065,1495.824307674598,-47.094896895991496,1.6,1.0,1.2,0.8,14.8,8.6,5.0,2.6,4.0,4.0
2122,Championship,2022-02-23,Fulham,Peterboro,2,1,H,1,0,H,25,6,11,2,10,4,5,6,0,1,0,0,1.18,7.5,15.0,1.44,2.75,1567.6768100639429,1299.780601282107,267.89620878183587,1.8,0.0,1.0,1.6,16.4,9.0,5.6,3.6,4.0,4.0
2122,Championship,2022-02-23,QPR,Blackpool,2,1,H,1,0,H,8,7,5,2,3,1,7,11,3,2,1,0,1.9,3.5,4.0,2.0,1.8,1487.67973811644,1442.974151097308,44.705587019131826,1.4,1.4,1.2,1.2,11.6,9.6,4.2,4.4,4.0,4.0
2122,Championship,2022-02-23,Huddersfield,Cardiff,2,1,H,0,0,D,14,10,4,7,12,2,5,9,2,7,0,0,2.25,3.3,3.25,2.2,1.66,1522.7614603847505,1412.003403702294,110.75805668245653,1.0,1.8,0.4,0.6,11.0,11.0,3.8,3.6,4.0,4.0
2122,Championship,2022-02-23,Sheffield United,Blackburn,1,0,H,0,0,D,13,11,6,4,7,5,15,9,3,2,1,0,1.85,3.6,4.33,2.1,1.72,1525.3452138726925,1500.1859215140012,25.159292358691346,1.6,0.2,0.2,0.6,12.6,12.4,5.0,4.0,4.0,9.0
2122,Championship,2022-02-23,Derby,Millwall,1,2,A,0,2,A,14,8,3,4,9,1,11,11,1,1,0,0,2.62,3.1,2.87,2.62,1.5,1461.9494746585121,1462.1249136431084,-0.17543898459621232,1.4,1.2,1.8,0.8,11.8,9.8,3.4,3.6,4.0,8.0
2122,Premier League,2022-02-24,Arsenal,Wolves,2,1,H,0,1,A,26,6,5,2,5,4,8,9,1,1,0,0,1.65,3.8,5.5,2.2,1.66,1669.4205233821165,1668.4930377427977,0.9274856393187747,1.8,1.8,0.6,0.8,15.8,10.6,4.6,4.2,5.0,4.0
2122,Premier League,2022-02-25,Southampton,Norwich,2,0,H,1,0,H,27,8,9,1,13,6,12,9,1,2,0,0,1.53,4.33,6.0,1.72,2.1,1625.0556975947713,1496.7154226063635,128.34027498840783,1.6,1.4,1.4,1.8,15.0,8.0,7.6,2.0,6.0,6.0
2122,League One,2022-02-26,Milton Keynes Dons,Bolton,2,0,H,1,0,H,10,7,6,1,3,7,8,15,0,1,0,0,2.25,3.4,3.2,2.0,1.85,1403.9930059751853,1341.813222311375,62.17978366381021,1.4,2.6,0.6,1.4,8.6,12.6,4.4,5.2,4.0,4.0
2122,League One,2022-02-26,Morecambe,Ipswich,1,1,D,0,0,D,4,22,1,8,0,12,5,10,0,2,0,0,4.0,3.5,1.9,2.02,1.83,1210.5163559616976,1356.639932827302,-146.12357686560426,0.6,1.0,1.6,0.0,15.6,14.2,5.2,4.2,4.0,4.0
